log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_06_01_45_38_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 117536464, 0.0238698448888, 0.322302977883, 1,2016_09_06_01_45_38_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.21875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014094836120931624,0.014094836120931624,0.014094836120931624,0,0
2016_09_06_01_45_41_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 184154327, 0.345227235641, 0.754793717856, 1,2016_09_06_01_45_41_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.4375,0.4375,0.4375,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51.59947176916596,51.59947176916596,51.59947176916596,0,0
2016_09_06_01_45_44_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 21076167, 0.354060946745, 0.296030925253, 1,2016_09_06_01_45_44_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,2,2,0,1,0.40625,0.25,nan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.4735743412783737,2.4735743412783737,2.4735743412783737,0,1
2016_09_06_01_45_46_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 182691914, 0.618640782334, 0.344596953513, 1,2016_09_06_01_45_46_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.43618749999999995,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_06_01_45_55_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 2259535, 0.799540781278, 0.803186604958, 1,2016_09_06_01_45_55_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.43825000000000003,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_06_01_46_10_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 167845909, 0.0738572150251, 0.787257318099, 1,2016_09_06_01_46_10_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.1875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0005761288654823158,0.0005761288654823158,0.0005761288654823158,0,0
2016_09_06_01_46_25_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 92243543, 0.732577713425, 0.541319331986, 1,2016_09_06_01_46_25_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.03125,0.03125,0.03125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.979409313297529,8.979409313297529,8.979409313297529,0,0
2016_09_06_01_46_34_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 22195498, 0.363692116111, 0.0577732273543, 1,2016_09_06_01_46_34_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,5,5,4,4,0.18125000000000002,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017798889967543254,0.001779651428104705,0.0017797710003719198,0,1
2016_09_06_01_49_24_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 94820641, 0.51824210093, 0.27423299873, 1,2016_09_06_01_49_24_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.21875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0006482077759568463,0.0006482077759568463,0.0006482077759568463,0,0
2016_09_06_01_49_27_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 0, 53433920, 0.867379647499, 0.433593517562, 1,2016_09_06_01_49_27_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.03125,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.235204970756724e-06,9.235204970756724e-06,9.235204970756724e-06,0,0
