log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_12_13_54_15_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 118, 8, 0, 46038, 0.297393892965, 0.904093757742, 0
2016_09_12_13_54_17_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 77, 8, 0, 204266, 0.220834618848, 0.250660557193, 1
2016_09_12_13_54_19_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 51899655, 0.158166234657, 0.557483145513, 0
2016_09_12_13_54_21_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 50598358, 0.23691205801, 0.450408179619, 1
2016_09_12_13_54_24_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 31593444, 0.667729377894, 0.423640801775, 0
2016_09_12_13_54_26_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 23698424, 0.384775182307, 0.715590759194, 0
2016_09_12_13_54_29_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 10380039, 0.900601183867, 0.260369645544, 1
2016_09_12_13_54_31_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 66, 8, 0, 89898, 0.0888495068156, 0.0419770126857, 0
2016_09_12_13_54_33_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 55174466, 0.326671805761, 0.831327362143, 0
2016_09_12_13_54_36_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 114, 8, 0, 339270, 0.616471448338, 0.935565426641, 1
2016_09_12_13_54_38_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 60, 8, 0, 115613, 0.979251678503, 0.299964534272, 1
2016_09_12_13_54_40_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 23895312, 0.581505962456, 0.360557228685, 0
