log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_05_16_17_48_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 70, rf, 0, 71834561, 7.66094116268, 0.817856216186, 0
2016_09_05_16_18_04_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 72, rf, 0, 34400900, 19.1813298141, 0.389820132552, 0
2016_09_05_16_18_20_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 97, rf, 0, 19205967, 5.26966268794, 0.159882273638, 0
2016_09_05_16_18_38_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 86, rf, 0, 9035889, 1.46873447883, 0.368914783464, 1
2016_09_05_16_18_55_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 54, rf, 0, 36925549, 3.91260523994, 0.869660194877, 1
2016_09_05_16_19_13_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 12, rf, 0, 169739983, 13.7394027507, 0.239588374895, 0
2016_09_05_16_19_19_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 16, rf, 0, 172444624, 20.6749802737, 0.249825337368, 0
2016_09_05_16_19_26_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 4, rf, 0, 180552643, 18.2530724644, 0.309624533795, 0
2016_09_05_16_19_30_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 0, rf, 0, 134442895, 3.94819854347, 0.634182257931, 0
2016_09_05_16_19_32_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 47, rf, 0, 60801534, 8.15393009639, 0.14600243883, 0
2016_09_05_16_19_45_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 41, rf, 0, 87681832, 17.9863630088, 0.178455227089, 1
2016_09_05_16_20_03_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 11, rf, 0, 185542346, 16.4738839294, 0.912777267277, 0
2016_09_05_16_20_09_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 3, rf, 0, 58763546, 2.38764634449, 0.535647064086, 0
2016_09_05_16_20_12_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 35, rf, 0, 43667150, 4.44764162145, 0.18034834983, 0
2016_09_05_16_20_24_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 16, rf, 0, 209908240, 7.50224764975, 0.00469756125304, 0
2016_09_05_16_20_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 41, rf, 0, 144608, 8.96355450544, 0.964498179823, 0
2016_09_05_16_20_43_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 25, rf, 0, 33123866, 1.69474838931, 0.511452677445, 1
2016_09_05_16_21_01_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 33, rf, 0, 106984873, 9.13271947434, 0.446978594981, 1
2016_09_05_16_21_19_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 63, rf, 0, 59406125, 11.0108076132, 0.654724217263, 0
2016_09_05_16_21_34_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 33, rf, 0, 76814768, 5.37472975042, 0.13117650959, 0
2016_09_05_16_21_46_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 31, rf, 0, 23792702, 19.7216308876, 0.338692998268, 0
2016_09_05_16_21_56_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 41, rf, 0, 37642524, 8.49988875952, 0.912751545035, 0
2016_09_05_16_22_09_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 6, rf, 0, 230998207, 1.70306716431, 0.101820764261, 1
2016_09_05_16_22_27_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 42, rf, 0, 29249056, 10.0387078429, 0.788496200226, 0
2016_09_05_16_22_39_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 0, rf, 0, 272059167, 0.210600353742, 0.425086856973, 0
2016_09_05_16_22_42_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 1, rf, 0, 202090125, 7.33691673241, 0.0155745309384, 0
2016_09_05_16_22_44_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 60, rf, 0, 1793580, 13.1559432843, 0.568862760419, 1
2016_09_05_16_23_02_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 8, rf, 0, 27837227, 16.1281095166, 0.74486309149, 1
2016_09_05_16_23_20_cudaLud_carolk402.log, 0, _Z13lud_perimeterPdii, 28, rf, 0, 4714501, 39.2829656866, 0.427746478374, 0
2016_09_05_16_23_30_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 3, rf, 0, 200920957, 12.6350484057, 0.531305585064, 0
2016_09_05_16_23_33_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 57, rf, 0, 113212930, 4.74477191297, 0.666575580282, 0
